订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250704-989,朗力,	7521087852861,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉02_抽屉后板01,423,160,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087852809,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉02_抽屉底板01,423,440,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087852908,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉01_抽盒前板01,423,122,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087852915,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉01_抽屉右板01,440,150,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087852922,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉01_抽屉左板01,440,150,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087852939,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉01_抽屉后板01,423,122,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087852878,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_抽屉01_抽屉底板01,423,440,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521946505839,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_收口条06_L收口辅板01,508,70,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521946505846,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_柜A_收口条06_L收口面板01,508,40,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087856128,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_顶板01,1063,449,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856159,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_左立板01,182,429,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856197,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_中立板01,182,429,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856258,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_底板01,1007,429,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856296,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_背板01,164,1007,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856739,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_中立板02,164,391,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856838,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽屉面板01,180.5,468,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087856845,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽盒前板01,394,96,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087856852,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽屉右板01,340,124,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087856869,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽屉左板01,340,124,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087856876,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽屉后板01,394,96,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087856814,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_抽屉01_抽屉底板01,394,340,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087857088,,水仙苑72号,2楼北卧衣柜,18,欧松板,非高光板,TB9826同步,2楼北卧衣柜_地柜A_竖隔板01,182,573,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087868220,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_灯带130居前01,469,279,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087868923,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_灯带130居前04,469,281,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087869005,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_灯带130居前03,469,281,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087869098,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_灯带130居前02,469,281,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087869180,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_横隔板02,469,261,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087869272,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_横隔板01,469,261,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087869685,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_柜A_柜门03_单开门01_左开,740,465,1,竖纹,1,1,1,1,门板
250704-989,朗力,	7521087873910,,水仙苑72号,二楼南卧书柜,18,欧松板,非高光板,TB9826同步,二楼南卧书柜_地柜A_顶板01,1755,710,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087875785,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_地柜A_竖隔板05,1370,1100,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087875822,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_地柜A_竖隔板06,1510,1100,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087875877,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_地柜A_竖隔板07,2000,1100,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087877871,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_右立板01,2208,580,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877888,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_左立板01,2208,580,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877895,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_灯带280居前02,776,580,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877901,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_踢脚线01_踢脚线前挡板01,776,60,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087877918,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_踢脚线01_踢脚线后挡板01,776,60,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087877925,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_底板01,776,580,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877932,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_背板01,2112,776,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877949,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_横隔板01,776,492,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877956,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_灯带280居前01,776,562,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087877963,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_收口条01_L收口辅板01,812,70,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087877970,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_收口条01_L收口面板01,812,40,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087878991,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_灯带190居前01,776,464,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087879264,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽面一长J型通体01,693,216,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879271,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽盒前板01,647,141,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879288,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽屉右板01,390,169,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879295,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽屉左板01,390,169,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879301,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽屉后板01,647,141,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879240,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉02_抽屉底板01,647,390,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087879417,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽面一长J型通体01,693,216,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879424,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽盒前板01,647,123,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879431,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽屉右板01,390,151,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879448,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽屉左板01,390,151,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879455,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽屉后板01,647,123,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087879394,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_抽屉01_抽屉底板01,647,390,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087879332,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_左避门01_竖隔板01,438,40,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087879349,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_左避门01_竖隔板02,420,40,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087879356,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_左避门01_右立板01,420,436,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087879363,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_右避门01_竖隔板01,438,40,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087879370,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_右避门01_竖隔板02,420,40,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087879387,,水仙苑72号,二楼南卧床头背景衣柜,18,欧松板,非高光板,TB9826同步,二楼南卧床头背景衣柜_柜B_右避门01_左立板01,420,436,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087891884,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_左立板01,2416,560,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891914,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_右立板01,2376,420,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891945,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前06,556,420,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892010,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_踢脚线01_踢脚线前挡板01,556,50,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087892027,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_踢脚线01_踢脚线后挡板01,50,556,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087891990,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_底板01,556,420,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892041,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_背板01,2290,556,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892256,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前05,556,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892300,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前04,556,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892355,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前03,556,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892409,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前02,556,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087892454,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_灯带190居前01,556,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087893062,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_收口条01_L收口辅板01,574,70,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087893079,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜A_收口条01_L收口面板01,574,40,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087893802,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜C_横隔板02,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087894625,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜C_收口条01_侧收口01,2416,120,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521946506621,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜C_横隔板03,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087895387,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜E_横隔板02,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087895486,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜E_收口条01_侧收口01,2416,120,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521946506843,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜E_横隔板03,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087895660,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜F_横隔板02,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087895769,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜F_收口条01_侧收口01,2416,120,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521946507062,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜F_横隔板03,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087896773,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜G_横隔板02,1586,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087897541,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜G_竖隔板03,2416,570,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521946507284,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜G_横隔板03,1016,100,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087898814,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_右立板01,2376,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087898845,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_左立板01,2376,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087898876,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_顶板01,962,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087898944,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_踢脚线01_踢脚线前挡板01,962,50,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087898951,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_踢脚线01_踢脚线后挡板01,50,962,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087898920,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_底板01,962,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899026,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_横隔板01,962,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899118,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_灯带260居前01,962,540,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899279,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_背板02,1400,962,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899293,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_背板03,390,962,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899316,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_背板01,464,962,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087899385,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_收口条02_L收口辅板01,998,70,1,无纹理,1,1,1,1,非门板
250704-989,朗力,	7521087899392,,水仙苑72号,三楼西南卧室衣柜,18,欧松板,非高光板,TB9826同步,三楼西南卧室衣柜_柜B_收口条02_L收口面板01,998,40,1,横纹,1,1,1,1,非门板
